mine_id,mine_name,date,year,month,day,daily_production,equipment_downtime_hrs,rainfall_mm,blasting_delay_days,workers_present,target_tonnes
MN09,Munsar,2023-07-05,2023,7,5,35.48,5.63,2.7,0,124,995.9
MN10,Gumgaon,2023-07-05,2023,7,5,31.32,8.61,12.7,0,126,1106.5
MN01,Balaghat,2023-07-06,2023,7,6,81.13,6.49,14.9,0,200,3596.1
MN02,Ukwa,2023-07-06,2023,7,6,19.4,6.79,17.7,0,91,663.9
MN03,Tirodi,2023-07-06,2023,7,6,27.15,5.78,5.4,0,105,829.9
MN04,Sitapatore,2023-07-06,2023,7,6,7.97,5.33,5.4,0,53,276.6
MN05,Chikla,2023-07-06,2023,7,6,53.49,7.06,3.5,0,176,1659.8
MN06,Dongri Buzurg,2023-07-06,2023,7,6,65.17,7.72,3.5,0,200,2213.0
MN07,Beldongri,2023-07-06,2023,7,6,11.85,5.11,3.9,0,71,332.0
MN08,Kandri,2023-07-06,2023,7,6,44.47,6.84,8.2,0,150,1383.1
MN09,Munsar,2023-07-06,2023,7,6,31.56,6.6,4.5,0,115,995.9
MN10,Gumgaon,2023-07-06,2023,7,6,31.67,7.8,5.9,0,123,1106.5
MN01,Balaghat,2023-07-07,2023,7,7,69.44,8.57,31.3,1,200,3596.1
MN02,Ukwa,2023-07-07,2023,7,7,18.94,5.57,23.1,0,87,663.9
MN03,Tirodi,2023-07-07,2023,7,7,26.47,5.46,19.8,0,107,829.9
MN04,Sitapatore,2023-07-07,2023,7,7,7.88,7.14,19.8,0,59,276.6
MN05,Chikla,2023-07-07,2023,7,7,36.47,8.79,43.7,1,151,1659.8
MN06,Dongri Buzurg,2023-07-07,2023,7,7,54.9,7.86,43.7,1,196,2213.0
MN07,Beldongri,2023-07-07,2023,7,7,9.92,6.3,33.7,1,69,332.0
MN08,Kandri,2023-07-07,2023,7,7,36.31,7.84,29.2,1,139,1383.1
MN09,Munsar,2023-07-07,2023,7,7,31.72,5.74,24.1,0,121,995.9
MN10,Gumgaon,2023-07-07,2023,7,7,29.72,8.64,32.4,1,128,1106.5
MN01,Balaghat,2023-07-08,2023,7,8,69.25,7.96,34.5,2,200,3596.1
MN02,Ukwa,2023-07-08,2023,7,8,20.88,5.59,12.0,0,91,663.9
MN03,Tirodi,2023-07-08,2023,7,8,23.79,6.45,22.9,0,99,829.9
MN04,Sitapatore,2023-07-08,2023,7,8,7.98,7.02,22.9,0,60,276.6
MN05,Chikla,2023-07-08,2023,7,8,39.36,8.97,32.2,2,160,1659.8
MN06,Dongri Buzurg,2023-07-08,2023,7,8,57.01,7.13,32.2,2,200,2213.0
MN07,Beldongri,2023-07-08,2023,7,8,7.9,6.88,50.9,2,62,332.0
MN08,Kandri,2023-07-08,2023,7,8,27.88,14.63,20.4,0,145,1383.1
MN09,Munsar,2023-07-08,2023,7,8,28.82,6.79,31.2,1,120,995.9
MN10,Gumgaon,2023-07-08,2023,7,8,13.79,18.67,43.9,2,112,1106.5
MN01,Balaghat,2023-07-09,2023,7,9,81.32,7.67,11.5,1,200,3596.1
MN02,Ukwa,2023-07-09,2023,7,9,19.24,6.64,13.4,0,90,663.9
MN03,Tirodi,2023-07-09,2023,7,9,26.49,5.59,15.6,0,106,829.9
MN04,Sitapatore,2023-07-09,2023,7,9,9.02,6.0,15.6,0,66,276.6
MN05,Chikla,2023-07-09,2023,7,9,41.24,7.53,32.4,3,169,1659.8
MN06,Dongri Buzurg,2023-07-09,2023,7,9,54.02,7.44,32.4,3,199,2213.0
MN07,Beldongri,2023-07-09,2023,7,9,7.92,6.39,40.2,3,60,332.0
MN08,Kandri,2023-07-09,2023,7,9,25.76,15.51,28.8,1,147,1383.1
MN09,Munsar,2023-07-09,2023,7,9,25.35,6.17,30.8,2,108,995.9
MN10,Gumgaon,2023-07-09,2023,7,9,24.0,9.34,39.9,3,122,1106.5
MN01,Balaghat,2023-07-10,2023,7,10,82.69,6.61,10.4,0,200,3596.1
MN02,Ukwa,2023-07-10,2023,7,10,21.42,6.0,6.2,1,90,663.9
MN03,Tirodi,2023-07-10,2023,7,10,20.85,10.32,10.7,0,101,829.9
MN04,Sitapatore,2023-07-10,2023,7,10,7.48,5.73,10.7,0,54,276.6
MN05,Chikla,2023-07-10,2023,7,10,47.75,8.08,3.7,2,171,1659.8
MN06,Dongri Buzurg,2023-07-10,2023,7,10,64.11,6.6,3.7,2,200,2213.0
MN07,Beldongri,2023-07-10,2023,7,10,9.6,6.78,19.1,2,65,332.0
MN08,Kandri,2023-07-10,2023,7,10,38.46,7.15,23.2,0,142,1383.1
MN09,Munsar,2023-07-10,2023,7,10,30.55,6.0,14.0,1,120,995.9
MN10,Gumgaon,2023-07-10,2023,7,10,30.45,7.41,16.0,2,124,1106.5
MN01,Balaghat,2023-07-11,2023,7,11,74.51,8.59,12.8,0,200,3596.1
MN02,Ukwa,2023-07-11,2023,7,11,15.47,12.61,16.4,0,92,663.9
MN03,Tirodi,2023-07-11,2023,7,11,26.17,5.37,16.1,0,105,829.9
MN04,Sitapatore,2023-07-11,2023,7,11,7.32,6.72,16.1,0,54,276.6
MN05,Chikla,2023-07-11,2023,7,11,51.87,6.81,10.3,1,170,1659.8
MN06,Dongri Buzurg,2023-07-11,2023,7,11,65.79,6.36,10.3,1,200,2213.0
MN07,Beldongri,2023-07-11,2023,7,11,8.17,10.94,16.0,1,64,332.0
MN08,Kandri,2023-07-11,2023,7,11,39.19,7.49,10.1,0,138,1383.1
MN09,Munsar,2023-07-11,2023,7,11,28.15,6.02,32.1,2,116,995.9
MN10,Gumgaon,2023-07-11,2023,7,11,32.53,7.61,8.5,1,122,1106.5
MN01,Balaghat,2023-07-12,2023,7,12,42.16,18.67,11.8,0,200,3596.1
MN02,Ukwa,2023-07-12,2023,7,12,15.19,11.64,4.4,0,85,663.9
MN03,Tirodi,2023-07-12,2023,7,12,25.65,5.83,11.9,0,101,829.9
MN04,Sitapatore,2023-07-12,2023,7,12,9.18,5.66,11.9,0,66,276.6
MN05,Chikla,2023-07-12,2023,7,12,44.16,8.14,9.4,0,158,1659.8
MN06,Dongri Buzurg,2023-07-12,2023,7,12,65.98,6.09,9.4,0,200,2213.0
MN07,Beldongri,2023-07-12,2023,7,12,11.15,5.59,17.3,0,72,332.0
MN08,Kandri,2023-07-12,2023,7,12,36.22,7.96,37.0,1,144,1383.1
MN09,Munsar,2023-07-12,2023,7,12,32.03,5.46,13.1,1,118,995.9
MN10,Gumgaon,2023-07-12,2023,7,12,23.03,9.03,44.9,2,111,1106.5
MN01,Balaghat,2023-07-13,2023,7,13,76.54,8.06,10.9,0,200,3596.1
MN02,Ukwa,2023-07-13,2023,7,13,15.35,12.69,1.2,0,88,663.9
MN03,Tirodi,2023-07-13,2023,7,13,20.33,10.43,16.1,0,99,829.9
MN04,Sitapatore,2023-07-13,2023,7,13,5.76,12.29,16.1,0,56,276.6
MN05,Chikla,2023-07-13,2023,7,13,51.35,7.33,7.3,0,167,1659.8
MN06,Dongri Buzurg,2023-07-13,2023,7,13,51.99,11.87,7.3,0,200,2213.0
MN07,Beldongri,2023-07-13,2023,7,13,9.87,5.37,14.2,0,62,332.0
MN08,Kandri,2023-07-13,2023,7,13,38.17,8.6,16.4,0,144,1383.1
MN09,Munsar,2023-07-13,2023,7,13,32.64,6.19,7.7,0,118,995.9
MN10,Gumgaon,2023-07-13,2023,7,13,28.19,7.45,25.4,3,125,1106.5
MN01,Balaghat,2023-07-14,2023,7,14,74.07,8.22,17.3,0,200,3596.1
MN02,Ukwa,2023-07-14,2023,7,14,21.29,5.97,4.9,0,92,663.9
MN03,Tirodi,2023-07-14,2023,7,14,25.6,5.28,9.4,0,97,829.9
MN04,Sitapatore,2023-07-14,2023,7,14,6.71,13.7,9.4,0,67,276.6
MN05,Chikla,2023-07-14,2023,7,14,37.92,13.12,14.5,0,164,1659.8
MN06,Dongri Buzurg,2023-07-14,2023,7,14,64.73,5.89,14.5,0,200,2213.0
MN07,Beldongri,2023-07-14,2023,7,14,8.48,5.94,24.4,0,57,332.0
MN08,Kandri,2023-07-14,2023,7,14,42.44,6.55,5.2,0,144,1383.1
MN09,Munsar,2023-07-14,2023,7,14,29.33,5.6,16.5,0,109,995.9
MN10,Gumgaon,2023-07-14,2023,7,14,29.09,8.28,18.2,2,119,1106.5
MN01,Balaghat,2023-07-15,2023,7,15,70.23,8.4,26.0,1,200,3596.1
MN02,Ukwa,2023-07-15,2023,7,15,13.66,14.56,22.8,1,91,663.9
MN03,Tirodi,2023-07-15,2023,7,15,23.32,6.55,29.6,1,104,829.9
MN04,Sitapatore,2023-07-15,2023,7,15,8.06,5.73,29.6,1,60,276.6
MN05,Chikla,2023-07-15,2023,7,15,43.26,7.81,34.1,1,162,1659.8
MN06,Dongri Buzurg,2023-07-15,2023,7,15,56.18,8.28,34.1,1,200,2213.0
MN07,Beldongri,2023-07-15,2023,7,15,9.57,7.22,22.2,0,66,332.0
MN08,Kandri,2023-07-15,2023,7,15,43.95,7.38,10.8,0,153,1383.1
MN09,Munsar,2023-07-15,2023,7,15,26.85,6.59,30.9,1,114,995.9
MN10,Gumgaon,2023-07-15,2023,7,15,29.33,9.3,19.7,1,125,1106.5
MN01,Balaghat,2023-07-16,2023,7,16,74.99,7.52,15.1,0,200,3596.1
MN02,Ukwa,2023-07-16,2023,7,16,20.99,5.72,4.5,0,89,663.9
MN03,Tirodi,2023-07-16,2023,7,16,18.02,6.87,59.2,2,92,829.9
MN04,Sitapatore,2023-07-16,2023,7,16,5.09,5.99,59.2,2,46,276.6
MN05,Chikla,2023-07-16,2023,7,16,46.04,7.62,23.5,0,167,1659.8
MN06,Dongri Buzurg,2023-07-16,2023,7,16,57.37,7.5,23.5,0,200,2213.0
MN07,Beldongri,2023-07-16,2023,7,16,7.52,12.55,11.0,0,66,332.0
MN08,Kandri,2023-07-16,2023,7,16,38.36,7.87,16.8,0,140,1383.1
MN09,Munsar,2023-07-16,2023,7,16,27.62,5.84,37.7,2,115,995.9
MN10,Gumgaon,2023-07-16,2023,7,16,32.38,7.52,15.2,0,127,1106.5
MN01,Balaghat,2023-07-17,2023,7,17,64.18,8.69,49.3,1,200,3596.1
MN02,Ukwa,2023-07-17,2023,7,17,20.73,5.74,26.8,1,93,663.9
MN03,Tirodi,2023-07-17,2023,7,17,21.92,6.4,29.7,3,101,829.9
MN04,Sitapatore,2023-07-17,2023,7,17,7.07,6.31,29.7,3,60,276.6
MN05,Chikla,2023-07-17,2023,7,17,44.12,7.95,21.2,0,160,1659.8
MN06,Dongri Buzurg,2023-07-17,2023,7,17,58.94,8.08,21.2,0,200,2213.0
MN07,Beldongri,2023-07-17,2023,7,17,9.22,5.55,18.3,0,59,332.0
MN08,Kandri,2023-07-17,2023,7,17,38.0,8.03,22.7,0,145,1383.1
MN09,Munsar,2023-07-17,2023,7,17,27.54,5.82,25.9,3,117,995.9
MN10,Gumgaon,2023-07-17,2023,7,17,29.99,8.08,21.2,0,122,1106.5
MN01,Balaghat,2023-07-18,2023,7,18,67.74,8.7,26.6,2,200,3596.1
MN02,Ukwa,2023-07-18,2023,7,18,19.31,6.77,22.8,0,90,663.9
MN03,Tirodi,2023-07-18,2023,7,18,15.95,6.42,40.3,4,84,829.9
MN04,Sitapatore,2023-07-18,2023,7,18,6.21,7.25,40.3,4,59,276.6
MN05,Chikla,2023-07-18,2023,7,18,41.91,8.61,38.8,1,165,1659.8
MN06,Dongri Buzurg,2023-07-18,2023,7,18,42.76,13.66,38.8,1,200,2213.0
MN07,Beldongri,2023-07-18,2023,7,18,9.59,6.59,31.0,1,63,332.0
MN08,Kandri,2023-07-18,2023,7,18,35.04,8.11,35.2,1,139,1383.1
MN09,Munsar,2023-07-18,2023,7,18,30.18,5.43,15.3,2,113,995.9
MN10,Gumgaon,2023-07-18,2023,7,18,25.72,8.58,40.7,1,113,1106.5
MN01,Balaghat,2023-07-19,2023,7,19,60.5,9.27,36.0,3,200,3596.1
MN02,Ukwa,2023-07-19,2023,7,19,20.37,5.8,22.8,0,92,663.9
MN03,Tirodi,2023-07-19,2023,7,19,18.75,8.19,25.1,5,102,829.9
MN04,Sitapatore,2023-07-19,2023,7,19,7.34,5.79,25.1,5,66,276.6
MN05,Chikla,2023-07-19,2023,7,19,46.24,8.29,16.3,0,166,1659.8
MN06,Dongri Buzurg,2023-07-19,2023,7,19,63.72,6.18,16.3,0,200,2213.0
MN07,Beldongri,2023-07-19,2023,7,19,9.36,6.64,29.9,2,67,332.0
MN08,Kandri,2023-07-19,2023,7,19,39.48,6.87,26.9,2,149,1383.1
MN09,Munsar,2023-07-19,2023,7,19,24.17,7.06,34.5,3,111,995.9
MN10,Gumgaon,2023-07-19,2023,7,19,28.58,8.29,27.9,2,124,1106.5
MN01,Balaghat,2023-07-20,2023,7,20,75.94,8.1,5.6,2,200,3596.1
MN02,Ukwa,2023-07-20,2023,7,20,21.1,5.06,9.6,0,88,663.9
MN03,Tirodi,2023-07-20,2023,7,20,21.32,5.95,11.4,4,97,829.9
MN04,Sitapatore,2023-07-20,2023,7,20,7.14,6.2,11.4,4,59,276.6
MN05,Chikla,2023-07-20,2023,7,20,45.63,8.43,26.4,1,173,1659.8
MN06,Dongri Buzurg,2023-07-20,2023,7,20,60.03,6.83,26.4,1,200,2213.0
MN07,Beldongri,2023-07-20,2023,7,20,8.27,6.5,30.8,3,63,332.0
MN08,Kandri,2023-07-20,2023,7,20,24.39,17.08,23.1,1,145,1383.1
MN09,Munsar,2023-07-20,2023,7,20,27.92,6.31,23.2,2,114,995.9
MN10,Gumgaon,2023-07-20,2023,7,20,32.95,6.85,13.8,1,122,1106.5
MN01,Balaghat,2023-07-21,2023,7,21,62.31,9.01,26.2,3,200,3596.1
MN02,Ukwa,2023-07-21,2023,7,21,20.41,5.61,15.9,0,90,663.9
MN03,Tirodi,2023-07-21,2023,7,21,18.81,6.63,28.1,5,94,829.9
MN04,Sitapatore,2023-07-21,2023,7,21,7.4,5.64,28.1,5,65,276.6
MN05,Chikla,2023-07-21,2023,7,21,36.53,8.08,60.1,2,160,1659.8
MN06,Dongri Buzurg,2023-07-21,2023,7,21,47.82,8.77,60.1,2,200,2213.0
MN07,Beldongri,2023-07-21,2023,7,21,5.93,7.7,60.5,4,53,332.0
MN08,Kandri,2023-07-21,2023,7,21,34.31,8.45,29.2,2,145,1383.1
MN09,Munsar,2023-07-21,2023,7,21,19.69,7.46,58.6,3,100,995.9
MN10,Gumgaon,2023-07-21,2023,7,21,26.04,9.05,30.3,2,116,1106.5
MN01,Balaghat,2023-07-22,2023,7,22,71.44,8.18,21.6,2,200,3596.1
MN02,Ukwa,2023-07-22,2023,7,22,19.86,5.13,6.5,0,84,663.9
MN03,Tirodi,2023-07-22,2023,7,22,12.44,15.27,39.4,6,107,829.9
MN04,Sitapatore,2023-07-22,2023,7,22,6.51,6.17,39.4,6,63,276.6
MN05,Chikla,2023-07-22,2023,7,22,39.55,8.66,29.5,3,163,1659.8
MN06,Dongri Buzurg,2023-07-22,2023,7,22,51.86,7.75,29.5,3,200,2213.0
MN07,Beldongri,2023-07-22,2023,7,22,7.73,7.01,29.3,5,66,332.0
MN08,Kandri,2023-07-22,2023,7,22,39.38,7.51,16.8,1,148,1383.1
MN09,Munsar,2023-07-22,2023,7,22,28.23,6.36,22.1,2,114,995.9
MN10,Gumgaon,2023-07-22,2023,7,22,31.49,7.56,16.7,1,122,1106.5
MN01,Balaghat,2023-07-23,2023,7,23,76.8,8.16,16.2,1,200,3596.1
MN02,Ukwa,2023-07-23,2023,7,23,22.42,4.83,3.7,0,94,663.9
MN03,Tirodi,2023-07-23,2023,7,23,20.75,6.48,7.5,5,100,829.9
MN04,Sitapatore,2023-07-23,2023,7,23,6.14,7.13,7.5,5,56,276.6
MN05,Chikla,2023-07-23,2023,7,23,45.94,8.2,8.7,2,169,1659.8
MN06,Dongri Buzurg,2023-07-23,2023,7,23,64.03,5.58,8.7,2,200,2213.0
MN07,Beldongri,2023-07-23,2023,7,23,9.19,5.57,13.3,4,65,332.0
MN08,Kandri,2023-07-23,2023,7,23,41.52,8.16,16.8,0,150,1383.1
MN09,Munsar,2023-07-23,2023,7,23,33.08,5.05,7.5,1,114,995.9
MN10,Gumgaon,2023-07-23,2023,7,23,28.92,7.24,20.5,0,117,1106.5
MN01,Balaghat,2023-07-24,2023,7,24,78.9,7.52,3.5,0,200,3596.1
MN02,Ukwa,2023-07-24,2023,7,24,21.49,5.41,6.8,0,90,663.9
MN03,Tirodi,2023-07-24,2023,7,24,23.32,5.21,1.4,4,102,829.9
MN04,Sitapatore,2023-07-24,2023,7,24,7.44,4.7,1.4,4,58,276.6
MN05,Chikla,2023-07-24,2023,7,24,43.27,8.48,6.4,1,154,1659.8
MN06,Dongri Buzurg,2023-07-24,2023,7,24,69.08,6.17,6.4,1,200,2213.0
MN07,Beldongri,2023-07-24,2023,7,24,10.7,5.54,10.1,3,71,332.0
MN08,Kandri,2023-07-24,2023,7,24,35.88,8.13,27.0,1,137,1383.1
MN09,Munsar,2023-07-24,2023,7,24,31.12,5.4,1.6,0,112,995.9
MN10,Gumgaon,2023-07-24,2023,7,24,30.48,7.59,14.7,0,118,1106.5
MN01,Balaghat,2023-07-25,2023,7,25,78.02,8.07,5.8,0,200,3596.1
MN02,Ukwa,2023-07-25,2023,7,25,22.47,5.88,5.7,0,95,663.9
MN03,Tirodi,2023-07-25,2023,7,25,23.74,5.81,4.3,3,100,829.9
MN04,Sitapatore,2023-07-25,2023,7,25,8.68,5.37,4.3,3,65,276.6
MN05,Chikla,2023-07-25,2023,7,25,50.46,6.6,3.7,0,159,1659.8
MN06,Dongri Buzurg,2023-07-25,2023,7,25,64.27,7.36,3.7,0,200,2213.0
MN07,Beldongri,2023-07-25,2023,7,25,10.25,5.23,5.8,2,67,332.0
MN08,Kandri,2023-07-25,2023,7,25,41.26,6.31,2.3,0,138,1383.1
MN09,Munsar,2023-07-25,2023,7,25,33.17,5.33,2.1,0,118,995.9
MN10,Gumgaon,2023-07-25,2023,7,25,27.48,12.14,4.0,0,121,1106.5
MN01,Balaghat,2023-07-26,2023,7,26,76.09,7.18,23.4,0,200,3596.1
MN02,Ukwa,2023-07-26,2023,7,26,20.06,5.52,10.0,0,87,663.9
MN03,Tirodi,2023-07-26,2023,7,26,17.73,6.84,45.4,4,94,829.9
MN04,Sitapatore,2023-07-26,2023,7,26,5.26,6.08,45.4,4,49,276.6
MN05,Chikla,2023-07-26,2023,7,26,38.88,9.19,41.6,1,157,1659.8
MN06,Dongri Buzurg,2023-07-26,2023,7,26,57.9,7.03,41.6,1,200,2213.0
MN07,Beldongri,2023-07-26,2023,7,26,6.12,7.23,44.9,3,49,332.0
MN08,Kandri,2023-07-26,2023,7,26,33.92,8.35,40.0,1,139,1383.1
MN09,Munsar,2023-07-26,2023,7,26,27.42,8.14,37.6,1,124,995.9
MN10,Gumgaon,2023-07-26,2023,7,26,20.99,9.44,65.5,1,108,1106.5
MN01,Balaghat,2023-07-27,2023,7,27,74.77,7.2,23.6,0,200,3596.1
MN02,Ukwa,2023-07-27,2023,7,27,20.0,5.11,12.6,0,86,663.9
MN03,Tirodi,2023-07-27,2023,7,27,16.62,6.64,44.6,5,92,829.9
MN04,Sitapatore,2023-07-27,2023,7,27,5.0,5.33,44.6,5,44,276.6
MN05,Chikla,2023-07-27,2023,7,27,44.35,7.4,31.2,2,164,1659.8
MN06,Dongri Buzurg,2023-07-27,2023,7,27,45.76,12.78,31.2,2,200,2213.0
MN07,Beldongri,2023-07-27,2023,7,27,5.57,8.14,44.9,4,48,332.0
MN08,Kandri,2023-07-27,2023,7,27,24.9,9.64,87.8,2,130,1383.1
MN09,Munsar,2023-07-27,2023,7,27,23.04,6.36,50.1,2,104,995.9
MN10,Gumgaon,2023-07-27,2023,7,27,20.68,9.88,60.9,2,106,1106.5
MN01,Balaghat,2023-07-28,2023,7,28,55.99,13.9,34.7,1,200,3596.1
MN02,Ukwa,2023-07-28,2023,7,28,19.54,5.95,24.4,0,89,663.9
MN03,Tirodi,2023-07-28,2023,7,28,20.72,6.36,16.5,4,100,829.9
MN04,Sitapatore,2023-07-28,2023,7,28,6.56,6.77,16.5,4,57,276.6
MN05,Chikla,2023-07-28,2023,7,28,37.97,8.64,38.8,3,168,1659.8
MN06,Dongri Buzurg,2023-07-28,2023,7,28,52.06,7.32,38.8,3,200,2213.0
MN07,Beldongri,2023-07-28,2023,7,28,8.57,6.25,35.9,5,70,332.0
MN08,Kandri,2023-07-28,2023,7,28,30.38,7.57,41.6,3,130,1383.1
MN09,Munsar,2023-07-28,2023,7,28,26.09,5.94,30.8,3,113,995.9
MN10,Gumgaon,2023-07-28,2023,7,28,22.35,9.41,53.2,3,112,1106.5
MN01,Balaghat,2023-07-29,2023,7,29,77.86,7.58,12.8,0,200,3596.1
MN02,Ukwa,2023-07-29,2023,7,29,21.29,4.89,10.4,0,91,663.9
MN03,Tirodi,2023-07-29,2023,7,29,24.85,5.88,6.0,3,107,829.9
MN04,Sitapatore,2023-07-29,2023,7,29,7.39,6.33,6.0,3,57,276.6
MN05,Chikla,2023-07-29,2023,7,29,47.42,7.56,13.1,2,167,1659.8
MN06,Dongri Buzurg,2023-07-29,2023,7,29,63.07,6.91,13.1,2,200,2213.0
MN07,Beldongri,2023-07-29,2023,7,29,9.36,6.49,4.0,4,66,332.0
MN08,Kandri,2023-07-29,2023,7,29,39.02,8.02,8.4,2,146,1383.1
MN09,Munsar,2023-07-29,2023,7,29,30.85,5.98,5.5,2,116,995.9
MN10,Gumgaon,2023-07-29,2023,7,29,28.08,8.58,9.7,2,120,1106.5
MN01,Balaghat,2023-07-30,2023,7,30,71.31,8.74,23.4,0,200,3596.1
MN02,Ukwa,2023-07-30,2023,7,30,20.2,5.86,14.6,1,92,663.9
MN03,Tirodi,2023-07-30,2023,7,30,20.6,6.55,27.7,4,99,829.9
MN04,Sitapatore,2023-07-30,2023,7,30,6.73,6.4,27.7,4,59,276.6
MN05,Chikla,2023-07-30,2023,7,30,38.3,9.34,29.2,3,167,1659.8
MN06,Dongri Buzurg,2023-07-30,2023,7,30,52.7,7.7,29.2,3,200,2213.0
MN07,Beldongri,2023-07-30,2023,7,30,10.19,5.95,8.2,3,67,332.0
MN08,Kandri,2023-07-30,2023,7,30,37.66,8.33,4.7,1,141,1383.1
MN09,Munsar,2023-07-30,2023,7,30,29.26,6.18,19.4,1,114,995.9
MN10,Gumgaon,2023-07-30,2023,7,30,32.85,7.38,4.8,1,124,1106.5
MN01,Balaghat,2023-07-31,2023,7,31,82.42,6.37,11.3,0,200,3596.1
MN02,Ukwa,2023-07-31,2023,7,31,20.19,5.68,14.8,0,87,663.9
MN03,Tirodi,2023-07-31,2023,7,31,22.71,5.85,8.2,3,99,829.9
MN04,Sitapatore,2023-07-31,2023,7,31,7.77,6.33,8.2,3,59,276.6
MN05,Chikla,2023-07-31,2023,7,31,45.73,7.9,20.9,2,164,1659.8
MN06,Dongri Buzurg,2023-07-31,2023,7,31,60.47,6.68,20.9,2,200,2213.0
MN07,Beldongri,2023-07-31,2023,7,31,9.19,5.87,4.6,2,60,332.0
MN08,Kandri,2023-07-31,2023,7,31,28.49,14.26,13.7,0,141,1383.1
MN09,Munsar,2023-07-31,2023,7,31,27.85,6.88,20.3,0,111,995.9
MN10,Gumgaon,2023-07-31,2023,7,31,29.43,8.56,8.9,0,119,1106.5
MN01,Balaghat,2023-08-01,2023,8,1,80.31,6.7,13.1,0,200,3596.1
MN02,Ukwa,2023-08-01,2023,8,1,22.18,5.19,6.8,0,97,663.9
MN03,Tirodi,2023-08-01,2023,8,1,27.25,5.8,3.3,2,106,829.9
MN04,Sitapatore,2023-08-01,2023,8,1,7.32,6.65,3.3,2,54,276.6
MN05,Chikla,2023-08-01,2023,8,1,39.31,12.07,9.3,1,162,1659.8
MN06,Dongri Buzurg,2023-08-01,2023,8,1,64.95,6.68,9.3,1,200,2213.0
MN07,Beldongri,2023-08-01,2023,8,1,10.01,5.69,1.7,1,63,332.0
MN08,Kandri,2023-08-01,2023,8,1,45.31,6.23,2.0,0,148,1383.1
MN09,Munsar,2023-08-01,2023,8,1,32.04,5.46,5.7,0,116,995.9
MN10,Gumgaon,2023-08-01,2023,8,1,22.9,13.81,1.5,0,115,1106.5
MN01,Balaghat,2023-08-02,2023,8,2,73.57,8.08,19.4,0,200,3596.1
MN02,Ukwa,2023-08-02,2023,8,2,18.8,5.78,23.4,0,87,663.9
MN03,Tirodi,2023-08-02,2023,8,2,25.93,5.76,8.3,1,103,829.9
MN04,Sitapatore,2023-08-02,2023,8,2,8.51,5.71,8.3,1,60,276.6
MN05,Chikla,2023-08-02,2023,8,2,48.93,6.81,16.0,0,168,1659.8
MN06,Dongri Buzurg,2023-08-02,2023,8,2,63.2,7.29,16.0,0,200,2213.0
MN07,Beldongri,2023-08-02,2023,8,2,10.03,5.99,9.0,0,62,332.0
MN08,Kandri,2023-08-02,2023,8,2,42.1,7.19,7.8,0,144,1383.1
MN09,Munsar,2023-08-02,2023,8,2,31.21,6.15,11.9,0,118,995.9
MN10,Gumgaon,2023-08-02,2023,8,2,33.56,6.0,9.9,0,121,1106.5
MN01,Balaghat,2023-08-03,2023,8,3,28.85,18.41,111.1,1,200,3596.1
MN02,Ukwa,2023-08-03,2023,8,3,12.14,8.97,94.6,1,81,663.9
MN03,Tirodi,2023-08-03,2023,8,3,16.07,7.72,87.3,2,94,829.9
MN04,Sitapatore,2023-08-03,2023,8,3,5.0,7.5,87.3,2,45,276.6
MN05,Chikla,2023-08-03,2023,8,3,44.95,8.04,27.1,1,167,1659.8
MN06,Dongri Buzurg,2023-08-03,2023,8,3,60.55,7.51,27.1,1,200,2213.0
MN07,Beldongri,2023-08-03,2023,8,3,6.47,6.77,46.3,1,49,332.0
MN08,Kandri,2023-08-03,2023,8,3,34.54,8.62,32.8,1,139,1383.1
MN09,Munsar,2023-08-03,2023,8,3,27.79,6.17,32.0,1,113,995.9
MN10,Gumgaon,2023-08-03,2023,8,3,31.29,7.43,37.0,1,128,1106.5
MN01,Balaghat,2023-08-04,2023,8,4,67.45,8.27,29.5,2,200,3596.1
MN02,Ukwa,2023-08-04,2023,8,4,19.94,5.77,16.4,0,90,663.9
MN03,Tirodi,2023-08-04,2023,8,4,24.84,6.16,17.2,1,98,829.9
MN04,Sitapatore,2023-08-04,2023,8,4,8.47,5.34,17.2,1,60,276.6
MN05,Chikla,2023-08-04,2023,8,4,49.46,6.21,7.9,0,161,1659.8
MN06,Dongri Buzurg,2023-08-04,2023,8,4,68.81,5.17,7.9,0,200,2213.0
MN07,Beldongri,2023-08-04,2023,8,4,9.99,5.51,7.2,0,62,332.0
MN08,Kandri,2023-08-04,2023,8,4,40.67,7.31,1.8,0,144,1383.1
MN09,Munsar,2023-08-04,2023,8,4,33.0,4.75,4.2,0,113,995.9
MN10,Gumgaon,2023-08-04,2023,8,4,33.76,6.38,4.0,2,124,1106.5
MN01,Balaghat,2023-08-05,2023,8,5,83.46,6.14,3.4,1,200,3596.1
MN02,Ukwa,2023-08-05,2023,8,5,23.56,5.22,2.8,0,96,663.9
MN03,Tirodi,2023-08-05,2023,8,5,25.35,5.45,0.6,0,96,829.9
MN04,Sitapatore,2023-08-05,2023,8,5,9.65,5.5,0.6,0,65,276.6
MN05,Chikla,2023-08-05,2023,8,5,52.14,6.49,1.3,0,163,1659.8
MN06,Dongri Buzurg,2023-08-05,2023,8,5,70.29,5.21,1.3,0,200,2213.0
MN07,Beldongri,2023-08-05,2023,8,5,11.07,5.62,1.0,0,68,332.0
MN08,Kandri,2023-08-05,2023,8,5,43.19,7.56,1.5,0,150,1383.1
MN09,Munsar,2023-08-05,2023,8,5,30.47,5.53,10.3,0,112,995.9
